source_id,display_name,first_name,surname1,surname2,birth_date,country_id,country_name,broad_position,team_id,team_name,origin,source,overall,attribute_source,profile_review_required,historical_position_1993_94,historical_club_1994,historical_birth_place_text,individual_profile_source,individual_profile_source_url,duplicate_check,matched_existing_id,asset_filename,bdfutbol_id,bdfutbol_url,bdfutbol_search_name,photo_status,creation_batch,identity_source,identity_source_url,verified_national_pool_year,profile_review_batch,profile_confidence,world_cup_1994_team_code,world_cup_1994_shirt_number,photo_filename,historical_nationality_text,country_id_status,source_profile_position,photo_width,photo_height,photo_format,photo_mode,photo_source,photo_source_url,profile_source_note,name_transliterations,historical_birth_year_only,historical_birth_state,birth_territory_country_id,citizenship_1993_resolution,represented_selection_country_ids,attribute_comparable_source_ids,attribute_comparable_repair_reason
9497035,Anastasios Malousis,Anastasios,Malousis,,1967-02-22T00:00:00,47,Grecia,MED,9347008,Skoda Xanthi,,,69,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Anastasios Malousis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497035.jpg,,,,,,,,,,,,,,,,,,
9497036,Makis Tzantzos,Makis,Tzantzos,,1967-11-06T00:00:00,47,Grecia,MED,9347008,Skoda Xanthi,,,72,fixed_source_comparable_greece_1993_94,False,Attacking Midfielder,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Makis Tzantzos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497036.jpg,,,,,,,,,,,,,,,,,,
9497037,Alexandros Vasi,Alexandros,Vasi,,1968-04-13T00:00:00,8,Albania,MED,9347008,Skoda Xanthi,,,70,fixed_source_comparable_greece_1993_94,False,Right Midfielder,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Alexandros Vasi,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497037.jpg,,,,,,,,,,,,,,,,,,
9497038,Juri Zaleski,Juri,Zaleski,,1965-10-20T00:00:00,61,República Checa,MED,9347008,Skoda Xanthi,,,69,fixed_source_comparable_greece_1993_94,False,Left Midfielder,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Juri Zaleski,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497038.jpg,,,,,,,,,,,,,,,,,,
9497039,Chondrokoukis,,Chondrokoukis,,1975-05-05T00:00:00,47,Grecia,MED,9347008,Skoda Xanthi,,,67,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Chondrokoukis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497039.jpg,,,,,,,,,,,,,,,,,,
9497040,Christos Maladenis,Christos,Maladenis,,1974-05-23T00:00:00,47,Grecia,DEL,9347008,Skoda Xanthi,,,71,fixed_source_comparable_greece_1993_94,False,Centre Forward,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Christos Maladenis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497040.jpg,,,,,,,,,,,,,,,,,,
9497041,Veridiano Marcelo,Veridiano,Marcelo,,1966-06-30T00:00:00,62,Brasil,DEL,9347008,Skoda Xanthi,,,73,fixed_source_comparable_greece_1993_94,False,Centre Forward,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Veridiano Marcelo,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497041.jpg,,,,,,,,,,,,,,,,,,
9497042,Lenzo Panou,Lenzo,Panou,,1968-05-23T00:00:00,8,Albania,DEL,9347008,Skoda Xanthi,,,71,fixed_source_comparable_greece_1993_94,False,Right Winger,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Lenzo Panou,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497042.jpg,,,,,,,,,,,,,,,,,,
9497043,Zisis Vryzas,Zisis,Vryzas,,1973-11-09T00:00:00,47,Grecia,DEL,9347008,Skoda Xanthi,,,72,fixed_source_comparable_greece_1993_94,False,Centre Forward,Skoda Xanthi,,,,greece_1993_94_explicit_identity_gate,,,,,Zisis Vryzas,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497043.jpg,,,,,,,,,,,,,,,,,,
9497044,Jiorgos Ambadiotakis,Jiorgos,Ambadiotakis,,1967-03-21T00:00:00,47,Grecia,POR,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Goalkeeper,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Jiorgos Ambadiotakis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497044.jpg,,,,,,,,,,,,,,,,,,
9497045,Dimitris Barbalias,Dimitris,Barbalias,,1961-03-06T00:00:00,47,Grecia,POR,9347009,Panionios,,,67,fixed_source_comparable_greece_1993_94,False,Goalkeeper,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Dimitris Barbalias,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497045.jpg,,,,,,,,,,,,,,,,,,
9497046,Takis Fyssas,Takis,Fyssas,,1973-01-18T00:00:00,47,Grecia,DEF,9347009,Panionios,,,68,fixed_source_comparable_greece_1993_94,False,Centre Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Takis Fyssas,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497046.jpg,,,,,,,,,,,,,,,,,,
9497047,Jiannis Grigoriou,Jiannis,Grigoriou,,1966-01-14T00:00:00,47,Grecia,DEF,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Centre Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Jiannis Grigoriou,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497047.jpg,,,,,,,,,,,,,,,,,,
9497048,Nikos Kourbanas,Nikos,Kourbanas,,1962-03-22T00:00:00,47,Grecia,DEF,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Right Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Nikos Kourbanas,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497048.jpg,,,,,,,,,,,,,,,,,,
9497049,Dimitris Kouzinos,Dimitris,Kouzinos,,1967-08-31T00:00:00,47,Grecia,DEF,9347009,Panionios,,,68,fixed_source_comparable_greece_1993_94,False,Left Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Dimitris Kouzinos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497049.jpg,,,,,,,,,,,,,,,,,,
9497050,Dimitris Nalitzis,Dimitris,Nalitzis,,1976-07-10T00:00:00,47,Grecia,DEF,9347009,Panionios,,,67,fixed_source_comparable_greece_1993_94,False,Centre Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Dimitris Nalitzis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497050.jpg,,,,,,,,,,,,,,,,,,
9497051,Jiorgos Togias,Jiorgos,Togias,,1960-01-21T00:00:00,47,Grecia,DEF,9347009,Panionios,,,70,fixed_source_comparable_greece_1993_94,False,Centre Back,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Jiorgos Togias,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497051.jpg,,,,,,,,,,,,,,,,,,
9497052,Jiorgos Famelis,Jiorgos,Famelis,,1967-08-19T00:00:00,47,Grecia,MED,9347009,Panionios,,,68,fixed_source_comparable_greece_1993_94,False,Defensive Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Jiorgos Famelis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497052.jpg,,,,,,,,,,,,,,,,,,
9497053,Neboisa Krupnikovic,Neboisa,Krupnikovic,,,75,Serbia,MED,9347009,Panionios,,,72,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Neboisa Krupnikovic,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497053.jpg,,,,,,,,,,,,,,,,,,
9497054,Apostolos Mantzios,Apostolos,Mantzios,,1969-10-21T00:00:00,47,Grecia,MED,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Attacking Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Apostolos Mantzios,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497054.jpg,,,,,,,,,,,,,,,,,,
9497055,Miliko Pantic,Miliko,Pantic,,1966-06-05T00:00:00,75,Serbia,MED,9347009,Panionios,,,71,fixed_source_comparable_greece_1993_94,False,Right Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Miliko Pantic,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497055.jpg,,,,,,,,,,,,,,,,,,
9497056,Stavros Refenes,Stavros,Refenes,,1970-02-19T00:00:00,47,Grecia,MED,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Left Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Stavros Refenes,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497056.jpg,,,,,,,,,,,,,,,,,,
9497057,Themistoklis Tzanetis,Themistoklis,Tzanetis,,1969-01-10T00:00:00,47,Grecia,MED,9347009,Panionios,,,69,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Themistoklis Tzanetis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497057.jpg,,,,,,,,,,,,,,,,,,
9497058,Nikos Katsiaros,Nikos,Katsiaros,,1974-11-30T00:00:00,47,Grecia,DEL,9347009,Panionios,,,67,fixed_source_comparable_greece_1993_94,False,Centre Forward,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Nikos Katsiaros,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497058.jpg,,,,,,,,,,,,,,,,,,
9497059,Andreas Lagonikakis,Andreas,Lagonikakis,,1972-04-03T00:00:00,47,Grecia,DEL,9347009,Panionios,,,71,fixed_source_comparable_greece_1993_94,False,Centre Forward,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Andreas Lagonikakis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497059.jpg,,,,,,,,,,,,,,,,,,
9497060,Nikos Mirtsekis,Nikos,Mirtsekis,,1968-04-04T00:00:00,47,Grecia,DEL,9347009,Panionios,,,72,fixed_source_comparable_greece_1993_94,False,Right Winger,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Nikos Mirtsekis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497060.jpg,,,,,,,,,,,,,,,,,,
9497061,Kostas Tsavalias,Kostas,Tsavalias,,1964-01-10T00:00:00,47,Grecia,DEL,9347009,Panionios,,,68,fixed_source_comparable_greece_1993_94,False,Left Winger,Panionios,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Tsavalias,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497061.jpg,,,,,,,,,,,,,,,,,,
9497062,Aggelos Georgiou,Aggelos,Georgiou,,1974-08-13T00:00:00,47,Grecia,POR,9347010,AE Larisa,,,66,fixed_source_comparable_greece_1993_94,False,Goalkeeper,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Aggelos Georgiou,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497062.jpg,,,,,,,,,,,,,,,,,,
9497063,Christos Michail,Christos,Michail,,1962-02-28T00:00:00,47,Grecia,POR,9347010,AE Larisa,,,68,fixed_source_comparable_greece_1993_94,False,Goalkeeper,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Christos Michail,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497063.jpg,,,,,,,,,,,,,,,,,,
9497064,Jiannis Alexoudis,Jiannis,Alexoudis,,1964-04-22T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,68,fixed_source_comparable_greece_1993_94,False,Centre Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Jiannis Alexoudis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497064.jpg,,,,,,,,,,,,,,,,,,
9497065,Kostas Kolomitrousis,Kostas,Kolomitrousis,,1964-03-30T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,67,fixed_source_comparable_greece_1993_94,False,Centre Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Kolomitrousis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497065.jpg,,,,,,,,,,,,,,,,,,
9497066,Lazaros Kyrillidis,Lazaros,Kyrillidis,,1963-04-09T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,65,fixed_source_comparable_greece_1993_94,False,Right Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Lazaros Kyrillidis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497066.jpg,,,,,,,,,,,,,,,,,,
9497067,Kostas Mouratidis,Kostas,Mouratidis,,1964-03-01T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,68,fixed_source_comparable_greece_1993_94,False,Left Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Mouratidis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497067.jpg,,,,,,,,,,,,,,,,,,
9497068,Thanasis Ntelopoulos,Thanasis,Ntelopoulos,,1969-02-20T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,67,fixed_source_comparable_greece_1993_94,False,Centre Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Thanasis Ntelopoulos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497068.jpg,,,,,,,,,,,,,,,,,,
9497069,Dimitris Tzotzios,Dimitris,Tzotzios,,1969-12-28T00:00:00,47,Grecia,DEF,9347010,AE Larisa,,,69,fixed_source_comparable_greece_1993_94,False,Centre Back,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Dimitris Tzotzios,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497069.jpg,,,,,,,,,,,,,,,,,,
9497070,Paolo Da Silva,Paolo Da,Silva,,1967-07-17T00:00:00,62,Brasil,MED,9347010,AE Larisa,,,71,fixed_source_comparable_greece_1993_94,False,Defensive Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Paolo Da Silva,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497070.jpg,,,,,,,,,,,,,,,,,,
9497071,Kostas Nembegleras,Kostas,Nembegleras,,,47,Grecia,MED,9347010,AE Larisa,,,67,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Nembegleras,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497071.jpg,,,,,,,,,,,,,,,,,,
9497072,Jiannis Providas,Jiannis,Providas,,1975-11-20T00:00:00,47,Grecia,MED,9347010,AE Larisa,,,71,fixed_source_comparable_greece_1993_94,False,Attacking Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Jiannis Providas,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497072.jpg,,,,,,,,,,,,,,,,,,
9497073,Stephan Stoika,Stephan,Stoika,,1967-06-23T00:00:00,72,Rumanía,MED,9347010,AE Larisa,,,68,fixed_source_comparable_greece_1993_94,False,Right Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Stephan Stoika,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497073.jpg,,,,,,,,,,,,,,,,,,
9497074,Jiannis Tsakmakidis,Jiannis,Tsakmakidis,,1974-02-02T00:00:00,47,Grecia,MED,9347010,AE Larisa,,,67,fixed_source_comparable_greece_1993_94,False,Left Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Jiannis Tsakmakidis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497074.jpg,,,,,,,,,,,,,,,,,,
9497075,Vaggelis Tsoukalis,Vaggelis,Tsoukalis,,1963-09-16T00:00:00,47,Grecia,MED,9347010,AE Larisa,,,69,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Vaggelis Tsoukalis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497075.jpg,,,,,,,,,,,,,,,,,,
9497076,Marceu Iza,Marceu,Iza,,1966-06-28T00:00:00,62,Brasil,DEL,9347010,AE Larisa,,,70,fixed_source_comparable_greece_1993_94,False,Centre Forward,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Marceu Iza,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497076.jpg,,,,,,,,,,,,,,,,,,
9497077,Lefteris Milos,Lefteris,Milos,,1966-04-02T00:00:00,8,Albania,DEL,9347010,AE Larisa,,,69,fixed_source_comparable_greece_1993_94,False,Centre Forward,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Lefteris Milos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497077.jpg,,,,,,,,,,,,,,,,,,
9497078,Dimitris Nikolakoulis,Dimitris,Nikolakoulis,,1970-03-18T00:00:00,47,Grecia,DEL,9347010,AE Larisa,,,66,fixed_source_comparable_greece_1993_94,False,Right Winger,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Dimitris Nikolakoulis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497078.jpg,,,,,,,,,,,,,,,,,,
9497079,Alexandros Tzanis,Alexandros,Tzanis,,,47,Grecia,DEL,9347010,AE Larisa,,,65,fixed_source_comparable_greece_1993_94,False,Left Winger,AE Larisa,,,,greece_1993_94_explicit_identity_gate,,,,,Alexandros Tzanis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497079.jpg,,,,,,,,,,,,,,,,,,
9497080,Mirsa Jionus,Mirsa,Jionus,,,54,Macedonia,POR,9347011,Levadiakos,,,68,fixed_source_comparable_greece_1993_94,False,Goalkeeper,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Mirsa Jionus,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497080.jpg,,,,,,,,,,,,,,,,,,
9497081,Kostas Katsimitros,Kostas,Katsimitros,,1966-05-01T00:00:00,47,Grecia,POR,9347011,Levadiakos,,,64,fixed_source_comparable_greece_1993_94,False,Goalkeeper,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Katsimitros,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497081.jpg,,,,,,,,,,,,,,,,,,
9497082,Nikos Gkoulis,Nikos,Gkoulis,,1959-02-18T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,68,fixed_source_comparable_greece_1993_94,False,Centre Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Nikos Gkoulis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497082.jpg,,,,,,,,,,,,,,,,,,
9497083,Spyros Gkoulis,Spyros,Gkoulis,,1964-05-17T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,67,fixed_source_comparable_greece_1993_94,False,Centre Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Spyros Gkoulis,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497083.jpg,,,,,,,,,,,,,,,,,,
9497084,Fotis Lagos,Fotis,Lagos,,1971-01-17T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,68,fixed_source_comparable_greece_1993_94,False,Right Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Fotis Lagos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497084.jpg,,,,,,,,,,,,,,,,,,
9497085,Andreas Loukas,Andreas,Loukas,,1967-05-15T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,67,fixed_source_comparable_greece_1993_94,False,Left Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Andreas Loukas,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497085.jpg,,,,,,,,,,,,,,,,,,
9497086,Jiannis Martinaios,Jiannis,Martinaios,,1959-10-03T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,68,fixed_source_comparable_greece_1993_94,False,Centre Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Jiannis Martinaios,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497086.jpg,,,,,,,,,,,,,,,,,,
9497087,Nikos Markou,Nikos,Markou,,1970-08-11T00:00:00,47,Grecia,DEF,9347011,Levadiakos,,,67,fixed_source_comparable_greece_1993_94,False,Centre Back,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Nikos Markou,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497087.jpg,,,,,,,,,,,,,,,,,,
9497088,Kostas Galamelos,Kostas,Galamelos,,1974-01-03T00:00:00,47,Grecia,MED,9347011,Levadiakos,,,64,fixed_source_comparable_greece_1993_94,False,Defensive Midfielder,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Kostas Galamelos,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497088.jpg,,,,,,,,,,,,,,,,,,
9497089,Thanasis Kalogrias,Thanasis,Kalogrias,,1974-03-30T00:00:00,47,Grecia,MED,9347011,Levadiakos,,,64,fixed_source_comparable_greece_1993_94,False,Centre Midfielder,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Thanasis Kalogrias,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,1994,,,,,9497089.jpg,,,,,,,,,,,,,,,,,,
9497090,Vladimir Koic,Vladimir,Koic,,1965-07-12T00:00:00,75,Serbia,MED,9347011,Levadiakos,,,70,fixed_source_comparable_greece_1993_94,False,Attacking Midfielder,Levadiakos,,,,greece_1993_94_explicit_identity_gate,,,,,Vladimir Koic,pending_identity_profile,greece_league_rosters_0.28,RSSSF Greece 1993/94 roster section; identity/position audit v0.28,https://www.rsssf.org/tablesg/grk94.html,,,,,,9497090.jpg,,,,,,,,,,,,,,,,,,
